index,name,e_mean,e_std,low_mean,low_std,q_mean,stratum
106,test_00106,0.9067498445510864,0.20894582569599152,0.19553086161613464,0.07739437371492386,1.0,global_underexposed
107,test_00107,1.282053828239441,0.35630106925964355,0.15771448612213135,0.06722503155469894,1.0,global_underexposed
108,test_00108,0.5571936368942261,0.3710332214832306,0.3420424163341522,0.17406915128231049,1.0,mixed_regular
109,test_00109,0.9277790784835815,0.3661065399646759,0.170983225107193,0.1281660497188568,1.0,global_underexposed
110,test_00110,1.2971327304840088,0.31905460357666016,0.1392810344696045,0.06463271379470825,1.0,global_underexposed
111,test_00111,1.8657855987548828,0.3971326947212219,0.12785997986793518,0.24178434908390045,0.9406235218048096,global_underexposed
112,test_00112,2.026366710662842,0.3786856532096863,0.14315743744373322,0.29234445095062256,0.91180419921875,global_underexposed
113,test_00113,0.20390233397483826,0.051386550068855286,0.22851347923278809,0.12577736377716064,1.0,mixed_regular
114,test_00114,1.903266429901123,0.21761828660964966,0.09076754748821259,0.0383438840508461,1.0,global_underexposed
115,test_00115,0.1260053515434265,0.028720449656248093,0.4556543231010437,0.2868243157863617,1.0,near_identity
116,test_00116,0.43799805641174316,0.31844738125801086,0.338518887758255,0.1497834026813507,1.0,mixed_regular
117,test_00117,1.7865843772888184,0.38585636019706726,0.08552204817533493,0.046917837113142014,1.0,global_underexposed
118,test_00118,0.22639836370944977,0.051006488502025604,0.39838311076164246,0.2525201737880707,0.935655951499939,high_structure_or_noise
119,test_00119,1.5292792320251465,0.19884401559829712,0.12741713225841522,0.04063516855239868,1.0,global_underexposed
120,test_00120,0.039009034633636475,0.020356060937047005,0.5270277857780457,0.1681709885597229,1.0,near_identity
121,test_00121,1.814697265625,0.19736827909946442,0.06778547167778015,0.036767616868019104,1.0,global_underexposed
122,test_00122,0.025798335671424866,0.01041905116289854,0.28671154379844666,0.16131120920181274,1.0,near_identity
123,test_00123,1.0409743785858154,0.47348082065582275,0.2106964886188507,0.07751007378101349,1.0,global_underexposed
124,test_00124,0.06942353397607803,0.018097059801220894,0.4977295994758606,0.19807423651218414,1.0,near_identity
125,test_00125,1.1944596767425537,0.2884711027145386,0.2425965517759323,0.25564461946487427,0.918133556842804,global_underexposed
126,test_00126,1.906819462776184,0.33456456661224365,0.07296483963727951,0.04547099024057388,0.9161880612373352,global_underexposed
127,test_00127,1.8238111734390259,0.3049485683441162,0.10623282939195633,0.23394155502319336,0.9473029971122742,global_underexposed
128,test_00128,0.11620078980922699,0.0209305789321661,0.40471965074539185,0.11545094847679138,1.0,near_identity
129,test_00129,1.7018170356750488,0.4130401313304901,0.051804907619953156,0.036612238734960556,1.0,global_underexposed
130,test_00130,1.2259721755981445,0.2516688108444214,0.10683032870292664,0.05156579241156578,1.0,global_underexposed
131,test_00131,1.0207499265670776,0.3752557635307312,0.22896131873130798,0.1197618767619133,1.0,global_underexposed
132,test_00132,1.7161035537719727,0.48284658789634705,0.12889261543750763,0.2193111926317215,0.9523094296455383,global_underexposed
133,test_00133,0.6613328456878662,0.44966331124305725,0.21808594465255737,0.12284013628959656,1.0,mixed_regular
134,test_00134,1.5012873411178589,0.31080493330955505,0.13454261422157288,0.1720205694437027,0.9731132388114929,global_underexposed
135,test_00135,0.6806365847587585,0.3785991668701172,0.23924657702445984,0.18655547499656677,0.9745529294013977,mixed_regular
136,test_00136,0.7169996500015259,0.3154700696468353,0.22493645548820496,0.185026615858078,0.9811805486679077,mixed_regular
137,test_00137,0.6463280320167542,0.32481899857521057,0.3250129520893097,0.14633148908615112,0.9338272213935852,mixed_regular
138,test_00138,0.92652827501297,0.29184937477111816,0.1072799488902092,0.07793299108743668,1.0,global_underexposed
139,test_00139,2.269989252090454,0.3585094213485718,0.05604583024978638,0.024807408452033997,1.0,global_underexposed
140,test_00140,1.4203819036483765,0.27566462755203247,0.19078509509563446,0.29036232829093933,0.905695378780365,global_underexposed
141,test_00141,1.8206040859222412,0.31577223539352417,0.08881298452615738,0.03602050989866257,0.9583145380020142,global_underexposed
142,test_00142,0.9975550174713135,0.34830206632614136,0.15207897126674652,0.09486284106969833,1.0,global_underexposed
143,test_00143,0.23807455599308014,0.025161268189549446,0.40105921030044556,0.22676895558834076,0.9062790274620056,high_structure_or_noise
144,test_00144,0.11743185669183731,0.028726359829306602,0.4750669002532959,0.23194776475429535,0.9648124575614929,near_identity
145,test_00145,1.0122730731964111,0.3915230333805084,0.2118501514196396,0.09452175348997116,1.0,global_underexposed
146,test_00146,1.3668417930603027,0.22166796028614044,0.15022596716880798,0.08770789206027985,1.0,global_underexposed
147,test_00147,0.7611992955207825,0.34977108240127563,0.26522576808929443,0.16654959321022034,0.975720226764679,global_underexposed
148,test_00148,1.1550759077072144,0.30548232793807983,0.11810530722141266,0.08980464190244675,0.9101051092147827,global_underexposed
149,test_00149,0.4889388978481293,0.2913173735141754,0.23429106175899506,0.10072821378707886,1.0,mixed_regular
150,test_00150,0.17549169063568115,0.020769206807017326,0.44086530804634094,0.16911843419075012,0.9287559986114502,near_identity
151,test_00151,1.4564024209976196,0.368437796831131,0.09041640907526016,0.053321611136198044,1.0,global_underexposed
152,test_00152,1.1070849895477295,0.25091439485549927,0.20102055370807648,0.09709833562374115,1.0,global_underexposed
153,test_00153,0.9415924549102783,0.3694193959236145,0.2807218134403229,0.23042939603328705,0.9389632940292358,global_underexposed
154,test_00154,0.765669047832489,0.3081158697605133,0.11791107058525085,0.0969894528388977,0.9350204467773438,global_underexposed
155,test_00155,0.15440890192985535,0.04403053596615791,0.3965187966823578,0.13482342660427094,1.0,near_identity
156,test_00156,0.8036088943481445,0.4301013648509979,0.30950963497161865,0.14795711636543274,1.0,global_underexposed
157,test_00157,1.1281658411026,0.33702772855758667,0.2578665018081665,0.20995096862316132,0.9469658136367798,global_underexposed
158,test_00158,0.042747434228658676,0.020417839288711548,0.46581321954727173,0.2629702389240265,1.0,near_identity
159,test_00159,1.618070363998413,0.5374531149864197,0.08336002379655838,0.05194523558020592,0.9845138788223267,global_underexposed
160,test_00160,1.6291495561599731,0.4058274030685425,0.08266106247901917,0.04257776215672493,0.9768096804618835,global_underexposed
161,test_00161,1.1567577123641968,0.5198849439620972,0.1580762267112732,0.14003296196460724,1.0,global_underexposed
162,test_00162,1.0969340801239014,0.23003116250038147,0.2063160091638565,0.1727483868598938,0.9735931754112244,global_underexposed
163,test_00163,1.7143007516860962,0.2838716208934784,0.06227501481771469,0.05373737961053848,0.9301437139511108,global_underexposed
164,test_00164,0.06419261544942856,0.009468832053244114,0.3226360082626343,0.26605427265167236,1.0,near_identity
165,test_00165,1.7000840902328491,0.4315871000289917,0.08455237001180649,0.07026109844446182,0.9329063296318054,global_underexposed
166,test_00166,0.14039160311222076,0.07157239317893982,0.36381614208221436,0.16606444120407104,0.9885345697402954,near_identity
167,test_00167,1.447239637374878,0.36829712986946106,0.13698413968086243,0.06325418502092361,1.0,global_underexposed
168,test_00168,1.8475100994110107,0.5420096516609192,0.07531768828630447,0.06983695179224014,0.9159286022186279,global_underexposed
169,test_00169,2.0442683696746826,0.3395540118217468,0.04965503141283989,0.029968643561005592,1.0,global_underexposed
170,test_00170,1.917729377746582,0.41962966322898865,0.06369078159332275,0.026269400492310524,1.0,global_underexposed
171,test_00171,1.421636939048767,0.2644255757331848,0.08932927250862122,0.0569116473197937,1.0,global_underexposed
172,test_00172,1.1469855308532715,0.23103304207324982,0.20245672762393951,0.09895844757556915,1.0,global_underexposed
173,test_00173,1.6753058433532715,0.37518882751464844,0.1127840131521225,0.058983780443668365,1.0,global_underexposed
174,test_00174,1.1145169734954834,0.26634788513183594,0.08769167214632034,0.07448244839906693,1.0,global_underexposed
175,test_00175,0.4459383487701416,0.3874732553958893,0.2735712230205536,0.16792531311511993,1.0,mixed_regular
176,test_00176,1.4146032333374023,0.07983428984880447,0.10931218415498734,0.06064848601818085,0.9624130129814148,global_underexposed
177,test_00177,1.1653248071670532,0.31279852986335754,0.23848608136177063,0.21585746109485626,0.94477379322052,global_underexposed
178,test_00178,0.16332149505615234,0.02675972692668438,0.48318296670913696,0.15658962726593018,1.0,near_identity
179,test_00179,1.0328415632247925,0.2855367660522461,0.15481650829315186,0.0938369557261467,1.0,global_underexposed
180,test_00180,0.10297571122646332,0.03193013742566109,0.21706771850585938,0.18608100712299347,1.0,near_identity
181,test_00181,0.704371988773346,0.244135320186615,0.22826743125915527,0.15189257264137268,0.9095344543457031,mixed_regular
182,test_00182,1.533611536026001,0.2886382043361664,0.10107314586639404,0.0474405474960804,1.0,global_underexposed
183,test_00183,0.09891726821660995,0.04462985694408417,0.48929083347320557,0.2045687884092331,1.0,near_identity
184,test_00184,1.844732403755188,0.29824790358543396,0.05181046947836876,0.029187345877289772,0.9367843270301819,global_underexposed
185,test_00185,0.8833482265472412,0.40379220247268677,0.17817628383636475,0.1264958381652832,1.0,global_underexposed
186,test_00186,0.23165860772132874,0.03260793536901474,0.29755663871765137,0.16599462926387787,1.0,mixed_regular
187,test_00187,0.013446608558297157,0.004167134407907724,0.47755128145217896,0.28606557846069336,1.0,near_identity
188,test_00188,1.3560680150985718,0.3771567940711975,0.15885967016220093,0.09301313757896423,1.0,global_underexposed
189,test_00189,1.5097126960754395,0.4617207646369934,0.08945535123348236,0.05473300442099571,1.0,global_underexposed
190,test_00190,0.11398398876190186,0.03725864738225937,0.46484243869781494,0.19400718808174133,1.0,near_identity
191,test_00191,0.066668301820755,0.015809765085577965,0.24647799134254456,0.1611856371164322,1.0,near_identity
192,test_00192,1.442070484161377,0.32321569323539734,0.12151436507701874,0.04575296863913536,1.0,global_underexposed
193,test_00193,1.2764662504196167,0.3949059545993805,0.0750066488981247,0.07356071472167969,1.0,global_underexposed
194,test_00194,1.9856747388839722,0.46598151326179504,0.07385529577732086,0.05475093051791191,1.0,global_underexposed
195,test_00195,0.03611289709806442,0.007850524969398975,0.5405933260917664,0.17656514048576355,1.0,near_identity
196,test_00196,1.3831638097763062,0.3993728458881378,0.12768524885177612,0.0722322016954422,1.0,global_underexposed
197,test_00197,1.464571237564087,0.1890205293893814,0.08807170391082764,0.03972311317920685,1.0,global_underexposed
198,test_00198,0.011015743017196655,0.001214448595419526,0.4566153287887573,0.2860637903213501,0.9124137759208679,near_identity
199,test_00199,2.1483304500579834,0.5331552028656006,0.12532176077365875,0.23092679679393768,0.9472252130508423,global_underexposed
200,test_00200,0.2795748710632324,0.05084040388464928,0.3020097613334656,0.16611452400684357,1.0,mixed_regular
201,test_00201,1.4098979234695435,0.36798354983329773,0.08214836567640305,0.06060582771897316,0.9532562494277954,global_underexposed
202,test_00202,1.054753303527832,0.16603021323680878,0.14883118867874146,0.05716472864151001,1.0,global_underexposed
203,test_00203,1.7349672317504883,0.3397640585899353,0.10210572928190231,0.04134025797247887,1.0,global_underexposed
204,test_00204,0.05714627355337143,0.04059502109885216,0.23132486641407013,0.16227979958057404,0.9870948791503906,near_identity
205,test_00205,1.9616882801055908,0.23623445630073547,0.04078811779618263,0.14506568014621735,0.981310248374939,global_underexposed
206,test_00206,2.212311267852783,0.33545389771461487,0.05169091001152992,0.041237812489271164,1.0,global_underexposed
207,test_00207,0.03228292614221573,0.006167687010020018,0.3997141122817993,0.20604318380355835,1.0,near_identity
208,test_00208,1.5362712144851685,0.33262908458709717,0.11459453403949738,0.07044348865747452,1.0,global_underexposed
209,test_00209,1.4672043323516846,0.4012534022331238,0.11288800090551376,0.07155855745077133,1.0,global_underexposed
210,test_00210,1.8837323188781738,0.36773595213890076,0.07761745154857635,0.03329284116625786,1.0,global_underexposed
211,test_00211,0.0686260312795639,0.015154760330915451,0.47909843921661377,0.1846117377281189,1.0,near_identity
212,test_00212,0.018788490444421768,0.012715982273221016,0.5437031388282776,0.23413556814193726,1.0,near_identity
213,test_00213,1.3967878818511963,0.3457368016242981,0.10477828979492188,0.04565560072660446,1.0,global_underexposed
214,test_00214,0.83732670545578,0.36487776041030884,0.17809820175170898,0.09428378194570541,1.0,global_underexposed
215,test_00215,0.19889193773269653,0.05801057815551758,0.23856525123119354,0.13085141777992249,1.0,near_identity
216,test_00216,0.7945207953453064,0.2256155163049698,0.22280742228031158,0.2709531784057617,0.9258766174316406,global_underexposed
217,test_00217,1.8165676593780518,0.17577078938484192,0.07934881746768951,0.18764758110046387,0.9675102233886719,global_underexposed
218,test_00218,1.3700060844421387,0.39061298966407776,0.09699935466051102,0.06106961518526077,1.0,global_underexposed
219,test_00219,1.378342628479004,0.4686717987060547,0.2093619555234909,0.2751810848712921,0.9150596261024475,global_underexposed
220,test_00220,2.015127182006836,0.4244677722454071,0.16904005408287048,0.29511210322380066,0.9063698053359985,global_underexposed
221,test_00221,0.9187490344047546,0.29276013374328613,0.19021469354629517,0.11771225929260254,1.0,global_underexposed
222,test_00222,1.6634101867675781,0.121189184486866,0.0779273584485054,0.027483174577355385,1.0,global_underexposed
223,test_00223,1.3260713815689087,0.35305312275886536,0.17426232993602753,0.19644293189048767,0.9632819890975952,global_underexposed
224,test_00224,1.7409456968307495,0.26692450046539307,0.1163683831691742,0.18670441210269928,0.966278076171875,global_underexposed
225,test_00225,1.8207356929779053,0.3416002094745636,0.08527670800685883,0.045896485447883606,0.9511032104492188,global_underexposed
226,test_00226,0.7515875697135925,0.2917775809764862,0.19507771730422974,0.12713944911956787,1.0,global_underexposed
227,test_00227,1.763343334197998,0.29483309388160706,0.0830392986536026,0.04393502324819565,0.9576270580291748,global_underexposed
228,test_00228,1.911102294921875,0.3762207627296448,0.06174849718809128,0.03478088602423668,1.0,global_underexposed
229,test_00229,0.02082924358546734,0.007279850076884031,0.4162578582763672,0.16335655748844147,1.0,near_identity
230,test_00230,0.8012296557426453,0.35004401206970215,0.10002119839191437,0.06954377144575119,0.9283798336982727,global_underexposed
231,test_00231,1.6184468269348145,0.19260668754577637,0.04686668515205383,0.0334031917154789,1.0,global_underexposed
232,test_00232,1.9356580972671509,0.40498852729797363,0.05879546329379082,0.03039214015007019,1.0,global_underexposed
233,test_00233,1.6807136535644531,0.3180467486381531,0.08386356383562088,0.06089111417531967,1.0,global_underexposed
234,test_00234,1.6904778480529785,0.41380858421325684,0.05857161059975624,0.05176830291748047,1.0,global_underexposed
235,test_00235,1.247206211090088,0.2678944766521454,0.1593930721282959,0.07059434056282043,1.0,global_underexposed
236,test_00236,2.0930655002593994,0.3850574493408203,0.05257023870944977,0.03354223445057869,1.0,global_underexposed
237,test_00237,0.10459398478269577,0.05190009996294975,0.32629671692848206,0.1983756273984909,1.0,near_identity
238,test_00238,1.0069400072097778,0.431598424911499,0.16481317579746246,0.11620566248893738,1.0,global_underexposed
239,test_00239,1.2669687271118164,0.17296214401721954,0.11912824958562851,0.06489920616149902,1.0,global_underexposed
240,test_00240,0.8798786997795105,0.41153040528297424,0.20147736370563507,0.12523286044597626,1.0,global_underexposed
241,test_00241,2.270230770111084,0.3542504906654358,0.15948837995529175,0.28973066806793213,0.9107406735420227,global_underexposed
242,test_00242,1.658797025680542,0.4450327455997467,0.09446830302476883,0.06564738601446152,0.9556946158409119,global_underexposed
243,test_00243,1.057325839996338,0.4238989055156708,0.23196670413017273,0.17112229764461517,0.9683921933174133,global_underexposed
244,test_00244,0.816353440284729,0.5751743912696838,0.3580856919288635,0.2671048641204834,0.9320113658905029,local_uneven
245,test_00245,1.9930013418197632,0.40239688754081726,0.07990831136703491,0.038285791873931885,1.0,global_underexposed
246,test_00246,1.5808664560317993,0.36320099234580994,0.1903890073299408,0.24506114423274994,0.9330230951309204,global_underexposed
247,test_00247,0.5141611099243164,0.3880820572376251,0.1486596167087555,0.2600005865097046,0.9342941045761108,high_structure_or_noise
248,test_00248,1.2085801362991333,0.31022942066192627,0.15391241014003754,0.08108104020357132,1.0,global_underexposed
249,test_00249,0.6400372982025146,0.44104447960853577,0.27472245693206787,0.21859370172023773,0.9605064392089844,mixed_regular
250,test_00250,0.21572427451610565,0.04037380591034889,0.41285189986228943,0.1589471697807312,1.0,mixed_regular
251,test_00251,1.8841174840927124,0.3905845880508423,0.11353784054517746,0.0543610155582428,0.9872764348983765,global_underexposed
